n test inserts deletes updates time
10 t9 1000 418 3536 6
11 t10 1000 541 3747 7
11 t11 1000 297 3424 6
11 t12 1000 947 3946 8
11 t13 1000 209 3173 5
11 t14 1000 48 1951 3
11 t15 1000 743 4123 8
11 t16 1000 597 4113 8
11 t17 1000 665 4092 8
11 t18 1000 189 3429 6
11 t19 1000 388 3858 7
11 t1 1000 158 2304 4
11 t20 1000 563 4164 8
11 t2 1000 938 3339 6
11 t3 1000 50 1440 2
11 t4 1000 697 3501 6
11 t5 1000 679 3565 6
11 t6 1000 222 2888 5
11 t7 1000 603 3683 6
11 t8 1000 696 3736 7
11 t9 1000 415 3522 6
12 t10 1000 547 3740 7
12 t11 1000 301 3427 6
12 t12 1000 941 3930 8
12 t13 1000 209 3175 5
12 t14 1000 57 2130 3
12 t15 1000 723 4108 8
12 t16 1000 597 4097 8
12 t17 1000 719 4134 8
12 t18 1000 161 3298 6
12 t19 1000 382 3848 7
12 t1 1000 157 2302 4
12 t20 1000 599 4199 8
12 t2 1000 938 3342 6
12 t3 1000 49 1411 2
12 t4 1000 696 3496 6
12 t5 1000 677 3569 6
12 t6 1000 220 2883 5
12 t7 1000 605 3670 6
12 t8 1000 693 3733 7
12 t9 1000 403 3501 6
13 t10 1000 529 3713 6
13 t11 1000 277 3356 6
13 t12 1000 943 3947 8
13 t13 1000 209 3176 5
13 t14 1000 48 1936 3
13 t15 1000 720 4108 8
13 t16 1000 598 4103 8
13 t17 1000 718 4123 8
13 t18 1000 165 3317 6
13 t19 1000 379 3831 7
13 t1 1000 155 2292 3
13 t20 1000 595 4178 8
13 t2 1000 932 3340 6
13 t3 1000 51 1452 2
13 t4 1000 728 3506 6
13 t5 1000 674 3560 6
13 t6 1000 219 2885 5
13 t7 1000 596 3664 6
13 t8 1000 725 3764 7
13 t9 1000 418 3521 6
14 t10 1000 536 3728 6
14 t11 1000 306 3444 6
14 t12 1000 948 3940 8
14 t13 1000 205 3164 5
14 t14 1000 48 1943 3
14 t15 1000 719 4112 8
14 t16 1000 611 4110 8
14 t17 1000 710 4101 8
14 t18 1000 167 3345 6
14 t19 1000 373 3813 7
14 t1 1000 156 2292 4
14 t20 1000 592 4178 8
14 t2 1000 936 3342 6
14 t3 1000 50 1437 2
14 t4 1000 725 3517 6
14 t5 1000 666 3563 6
14 t6 1000 218 2879 5
14 t7 1000 597 3676 6
14 t8 1000 722 3749 7
14 t9 1000 398 3496 6
15 t10 1000 529 3719 6
15 t11 1000 259 3319 6
15 t12 1000 943 3955 8
15 t13 1000 204 3170 5
15 t14 1000 55 2095 3
15 t15 1000 731 4126 8
15 t16 1000 605 4099 8
15 t17 1000 701 4089 8
15 t18 1000 170 3357 6
15 t19 1000 368 3812 7
15 t1 1000 155 2295 3
15 t20 1000 590 4174 8
15 t2 1000 934 3343 6
15 t3 1000 51 1455 2
15 t4 1000 724 3516 6
15 t5 1000 664 3556 6
15 t6 1000 218 2880 5
15 t7 1000 587 3667 6
15 t8 1000 720 3745 7
15 t9 1000 379 3457 6
16 t10 1000 528 3715 6
16 t11 1000 306 3437 6
16 t12 1000 943 3946 8
16 t13 1000 200 3143 5
16 t14 1000 49 1967 3
16 t15 1000 692 4114 8
16 t16 1000 610 4105 8
16 t17 1000 697 4090 8
16 t18 1000 192 3453 6
16 t19 1000 364 3802 7
16 t1 1000 153 2282 3
16 t20 1000 591 4172 8
16 t2 1000 933 3338 6
16 t3 1000 50 1440 2
16 t4 1000 718 3513 6
16 t5 1000 689 3552 6
16 t6 1000 217 2890 5
16 t7 1000 591 3663 6
16 t8 1000 711 3753 7
16 t9 1000 398 3499 6
17 t10 1000 565 3753 7
17 t11 1000 289 3390 6
17 t12 1000 941 3936 8
17 t13 1000 197 3135 5
17 t14 1000 58 2138 3
17 t15 1000 699 4122 8
17 t16 1000 605 4098 7
17 t17 1000 692 4097 8
17 t18 1000 192 3448 6
17 t19 1000 363 3790 7
17 t1 1000 152 2271 3
17 t20 1000 585 4159 8
17 t2 1000 932 3345 6
17 t3 1000 51 1456 2
17 t4 1000 713 3518 6
17 t5 1000 660 3539 6
17 t6 1000 217 2888 5
17 t7 1000 608 3685 6
17 t8 1000 710 3746 7
17 t9 1000 391 3498 6
18 t10 1000 563 3760 7
18 t11 1000 305 3431 6
18 t12 1000 943 3943 8
18 t13 1000 196 3124 5
18 t14 1000 58 2125 3
18 t15 1000 695 4102 8
18 t16 1000 616 4093 8
18 t17 1000 695 4097 8
18 t18 1000 151 3226 5
18 t19 1000 356 3784 7
18 t1 1000 152 2276 3
18 t20 1000 575 4149 8
18 t2 1000 934 3348 6
18 t3 1000 50 1430 2
18 t4 1000 715 3511 6
18 t5 1000 672 3556 6
18 t6 1000 217 2896 5
18 t7 1000 608 3687 6
18 t8 1000 711 3750 7
18 t9 1000 388 3483 6
19 t10 1000 531 3728 6
19 t11 1000 283 3381 6
19 t12 1000 950 3941 8
19 t13 1000 196 3121 5
19 t14 1000 58 2136 3
19 t15 1000 694 4094 8
19 t16 1000 600 4102 7
19 t17 1000 696 4088 8
19 t18 1000 193 3452 6
19 t19 1000 357 3790 7
19 t1 1000 150 2266 3
19 t20 1000 594 4175 8
19 t2 1000 932 3336 6
19 t3 1000 49 1416 2
19 t4 1000 714 3506 7
19 t5 1000 670 3539 6
19 t6 1000 241 2971 5
19 t7 1000 606 3682 6
19 t8 1000 714 3737 7
19 t9 1000 387 3495 6
20 t10 1000 527 3717 6
20 t11 1000 302 3428 6
20 t12 1000 946 3955 8
20 t13 1000 194 3118 5
20 t14 1000 58 2136 3
20 t15 1000 691 4095 8
20 t16 1000 597 4096 8
20 t17 1000 692 4103 8
20 t18 1000 190 3438 6
20 t19 1000 349 3781 7
20 t1 1000 148 2260 3
20 t20 1000 592 4162 8
20 t2 1000 936 3335 6
20 t3 999 48 1393 2
20 t4 1000 710 3502 6
20 t5 1000 672 3545 6
20 t6 1000 240 2953 5
20 t7 1000 608 3669 6
20 t8 1000 712 3740 7
20 t9 1000 384 3466 6
1 t10 1000 28 1289 8
1 t11 1000 390 3631 25
1 t12 1000 306 3507 25
1 t13 1000 213 3288 21
1 t14 1000 764 3974 31
1 t15 1000 416 3848 27
1 t16 1000 620 4041 30
1 t17 1000 588 4047 30
1 t18 1000 380 3752 27
1 t19 1000 51 2170 14
1 t1 1000 887 3256 26
1 t20 1000 885 4234 33
1 t2 1000 598 3222 25
1 t3 999 64 1603 11
1 t4 1000 807 3522 27
1 t5 727 9 223 2
1 t6 1000 177 2737 18
1 t7 1000 569 3607 26
1 t8 1000 516 3613 27
1 t9 1000 425 3643 26
2 t10 1000 29 1310 2
2 t11 1000 427 3693 8
2 t12 1000 317 3520 7
2 t13 1000 202 3222 7
2 t14 1000 766 3972 9
2 t15 1000 418 3841 8
2 t16 1000 642 4051 9
2 t17 1000 608 4082 9
2 t18 1000 341 3709 8
2 t19 1000 52 2174 4
2 t1 1000 885 3263 7
2 t20 1000 855 4205 10
2 t2 1000 582 3201 6
2 t3 999 62 1568 3
2 t4 1000 798 3534 7
2 t5 776 10 271 0
2 t6 1000 184 2775 5
2 t7 1000 535 3588 7
2 t8 1000 514 3604 8
2 t9 1000 403 3627 7
3 t10 1000 30 1345 2
3 t11 1000 421 3667 7
3 t12 1000 322 3518 7
3 t13 1000 223 3318 6
3 t14 1000 769 3987 9
3 t15 1000 417 3843 8
3 t16 1000 668 4043 9
3 t17 1000 620 4058 9
3 t18 1000 360 3739 8
3 t19 1000 54 2227 4
3 t1 1000 886 3245 6
3 t20 1000 858 4208 10
3 t2 1000 583 3220 6
3 t3 1000 68 1641 3
3 t4 1000 810 3528 7
3 t5 685 8 172 0
3 t6 1000 170 2701 5
3 t7 1000 567 3620 7
3 t8 1000 478 3599 7
3 t9 1000 430 3654 7
4 t10 1000 29 1313 2
4 t11 1000 426 3666 7
4 t12 1000 323 3510 7
4 t13 1000 235 3334 6
4 t14 1000 779 3983 8
4 t15 1000 416 3874 7
4 t16 1000 622 4043 8
4 t17 1000 612 4067 8
4 t18 1000 360 3745 7
4 t19 1000 54 2222 4
4 t1 1000 888 3262 6
4 t20 1000 863 4231 9
4 t2 1000 583 3215 6
4 t3 1000 61 1554 2
4 t4 1000 800 3546 7
4 t5 685 8 172 0
4 t6 1000 170 2709 5
4 t7 1000 569 3611 7
4 t8 1000 489 3598 7
4 t9 1000 398 3618 7
5 t10 1000 28 1286 2
5 t11 1000 388 3645 7
5 t12 1000 336 3542 7
5 t13 1000 209 3291 6
5 t14 1000 776 3987 8
5 t15 1000 417 3831 7
5 t16 1000 645 4042 8
5 t17 1000 584 4057 8
5 t18 1000 377 3765 7
5 t19 1000 48 2125 4
5 t1 1000 890 3283 6
5 t20 1000 873 4211 9
5 t2 1000 595 3235 6
5 t3 999 62 1568 2
5 t4 1000 807 3518 7
5 t5 776 10 270 0
5 t6 1000 172 2729 5
5 t7 1000 576 3626 7
5 t8 1000 497 3614 7
5 t9 1000 396 3588 7
6 t10 1000 29 1319 2
6 t11 1000 431 3664 7
6 t12 1000 316 3515 7
6 t13 1000 200 3240 6
6 t14 1000 773 3974 8
6 t15 1000 417 3849 7
6 t16 1000 627 4026 8
6 t17 1000 574 4059 8
6 t18 1000 369 3735 7
6 t19 1000 53 2194 4
6 t1 1000 885 3256 6
6 t20 1000 853 4191 9
6 t2 1000 589 3227 6
6 t3 999 60 1530 2
6 t4 1000 802 3533 6
6 t5 685 8 172 0
6 t6 1000 173 2720 5
6 t7 1000 571 3619 7
6 t8 1000 488 3584 7
6 t9 1000 386 3574 6
7 t10 1000 28 1283 2
7 t11 1000 425 3687 7
7 t12 1000 306 3499 6
7 t13 1000 218 3305 6
7 t14 1000 772 3988 8
7 t15 1000 421 3861 7
7 t16 1000 667 4056 8
7 t17 1000 611 4057 8
7 t18 1000 352 3730 7
7 t19 1000 53 2194 4
7 t1 1000 891 3251 6
7 t20 1000 858 4221 9
7 t2 1000 587 3223 5
7 t3 1000 68 1652 2
7 t4 1000 802 3563 7
7 t5 685 8 172 0
7 t6 1000 167 2705 5
7 t7 1000 535 3591 6
7 t8 1000 491 3589 6
7 t9 1000 429 3650 6
8 t10 1000 31 1376 2
8 t11 1000 434 3688 7
8 t12 1000 319 3512 6
8 t13 1000 210 3301 6
8 t14 1000 752 3992 8
8 t15 1000 406 3819 7
8 t16 1000 650 4077 8
8 t17 1000 575 4045 8
8 t18 1000 340 3695 7
8 t19 1000 51 2180 4
8 t1 1000 891 3256 6
8 t20 1000 864 4210 9
8 t2 1000 583 3223 5
8 t3 999 66 1622 2
8 t4 1000 811 3553 7
8 t5 776 10 271 0
8 t6 1000 182 2783 5
8 t7 1000 541 3571 6
8 t8 1000 481 3570 6
8 t9 1000 401 3599 6
9 t10 1000 30 1347 2
9 t11 1000 444 3698 7
9 t12 1000 337 3536 7
9 t13 1000 230 3349 6
9 t14 1000 752 3970 8
9 t15 1000 361 3740 7
9 t16 1000 655 4049 8
9 t17 1000 641 4100 8
9 t18 1000 382 3779 7
9 t19 1000 48 2111 3
9 t1 1000 894 3264 6
9 t20 1000 858 4210 9
9 t2 1000 585 3215 5
9 t3 999 65 1604 2
9 t4 1000 798 3535 6
9 t5 776 10 271 0
9 t6 1000 179 2744 4
9 t7 1000 566 3599 6
9 t8 1000 496 3599 6
9 t9 1000 399 3589 6
10 t10 1000 30 1346 2
10 t11 1000 416 3654 6
10 t12 1000 323 3505 6
10 t13 1000 206 3253 6
10 t14 1000 752 3988 8
10 t15 1000 368 3754 7
10 t16 1000 645 4042 8
10 t17 1000 611 4084 8
10 t18 1000 382 3775 7
10 t19 1000 54 2218 4
10 t1 1000 885 3268 6
10 t20 1000 861 4194 9
10 t2 1000 580 3218 5
10 t3 999 63 1576 2
10 t4 1000 803 3539 6
10 t5 776 10 271 0
10 t6 1000 177 2734 5
10 t7 1000 549 3600 6
10 t8 1000 493 3605 6
10 t9 1000 396 3589 6
11 t10 1000 29 1315 2
11 t11 1000 435 3690 7
11 t12 1000 327 3525 6
11 t13 1000 234 3342 6
11 t14 1000 779 4007 8
11 t15 1000 411 3823 7
11 t16 1000 650 4045 8
11 t17 1000 635 4087 8
11 t18 1000 382 3777 7
11 t19 1000 54 2213 4
11 t1 1000 891 3272 6
11 t20 1000 885 4229 9
11 t2 1000 579 3217 6
11 t3 999 62 1560 2
11 t4 1000 800 3541 6
11 t5 776 10 270 0
11 t6 1000 174 2711 4
11 t7 1000 553 3597 6
11 t8 1000 486 3595 6
11 t9 1000 392 3577 6
12 t10 1000 28 1290 2
12 t11 1000 389 3648 7
12 t12 1000 311 3498 6
12 t13 1000 204 3233 6
12 t14 1000 763 4008 8
12 t15 1000 403 3824 7
12 t16 1000 643 4039 8
12 t17 1000 626 4088 8
12 t18 1000 376 3760 7
12 t19 1000 54 2212 4
12 t1 1000 890 3275 6
12 t20 1000 858 4215 9
12 t2 1000 603 3243 5
12 t3 999 60 1536 2
12 t4 1000 806 3535 6
12 t5 776 10 270 0
12 t6 1000 173 2714 4
12 t7 1000 571 3623 6
12 t8 1000 489 3589 6
12 t9 1000 394 3587 6
13 t10 1000 29 1316 2
13 t11 1000 409 3655 6
13 t12 1000 321 3520 6
13 t13 1000 231 3342 6
13 t14 1000 760 3996 8
13 t15 1000 414 3856 7
13 t16 1000 648 4036 8
13 t17 1000 598 4078 8
13 t18 1000 375 3763 7
13 t19 1000 53 2202 4
13 t1 1000 885 3278 6
13 t20 1000 868 4209 9
13 t2 1000 603 3239 5
13 t3 1000 63 1568 2
13 t4 1000 797 3534 6
13 t5 735 9 219 0
13 t6 1000 173 2720 4
13 t7 1000 545 3597 6
13 t8 1000 489 3606 6
13 t9 1000 393 3573 6
14 t10 1000 29 1318 2
14 t11 1000 428 3687 6
14 t12 1000 322 3534 6
14 t13 1000 230 3318 6
14 t14 1000 748 3984 8
14 t15 1000 419 3849 7
14 t16 1000 640 4031 8
14 t17 1000 586 4057 8
14 t18 1000 371 3753 7
14 t19 1000 54 2217 4
14 t1 1000 890 3271 6
14 t20 1000 867 4222 9
14 t2 1000 601 3238 5
14 t3 999 60 1537 2
14 t4 1000 799 3544 6
14 t5 735 9 219 0
14 t6 1000 174 2726 4
14 t7 1000 570 3615 6
14 t8 1000 498 3602 6
14 t9 1000 388 3582 6
15 t10 1000 29 1318 2
15 t11 1000 423 3657 6
15 t12 1000 313 3519 6
15 t13 1000 200 3215 6
15 t14 1000 752 3993 8
15 t15 1000 419 3855 7
15 t16 1000 632 4034 8
15 t17 1000 607 4075 8
15 t18 1000 367 3743 7
15 t19 1000 54 2223 4
15 t1 1000 889 3263 6
15 t20 1000 861 4218 9
15 t2 1000 601 3234 5
15 t3 999 60 1540 2
15 t4 1000 799 3539 6
15 t5 685 8 172 0
15 t6 1000 174 2720 4
15 t7 1000 569 3608 6
15 t8 1000 489 3592 6
15 t9 1000 384 3576 6
16 t10 1000 29 1318 2
16 t11 1000 422 3665 6
16 t12 1000 316 3529 6
16 t13 1000 229 3332 6
16 t14 1000 759 3981 8
16 t15 1000 418 3864 7
16 t16 1000 626 4022 7
16 t17 1000 611 4083 8
16 t18 1000 365 3746 7
16 t19 1000 51 2174 3
16 t1 1000 885 3258 5
16 t20 1000 855 4224 9
16 t2 1000 598 3237 5
16 t3 1000 63 1575 2
16 t4 1000 799 3539 6
16 t5 685 8 172 0
16 t6 1000 173 2715 4
16 t7 1000 568 3612 6
16 t8 1000 487 3595 6
16 t9 1000 386 3578 6
17 t10 1000 29 1313 2
17 t11 1000 392 3629 6
17 t12 1000 310 3515 6
17 t13 1000 228 3334 6
17 t14 1000 756 3974 8
17 t15 1000 411 3842 7
17 t16 1000 620 4022 7
17 t17 1000 605 4082 8
17 t18 1000 361 3729 7
17 t19 1000 53 2226 3
17 t1 1000 885 3259 6
17 t20 1000 869 4233 9
17 t2 1000 598 3233 5
17 t3 1000 61 1551 2
17 t4 1000 799 3546 6
17 t5 685 8 172 0
17 t6 1000 171 2703 4
17 t7 1000 569 3619 6
17 t8 1000 485 3577 6
17 t9 1000 383 3573 6
18 t10 1000 28 1287 2
18 t11 1000 439 3690 6
18 t12 1000 308 3486 6
18 t13 1000 227 3325 6
18 t14 1000 776 3977 8
18 t15 1000 402 3832 7
18 t16 1000 616 4030 8
18 t17 1000 623 4092 8
18 t18 1000 360 3748 7
18 t19 1000 51 2164 3
18 t1 1000 888 3263 5
18 t20 1000 859 4230 9
18 t2 1000 592 3225 5
18 t3 1000 61 1551 2
18 t4 1000 801 3545 6
18 t5 685 8 172 0
18 t6 1000 169 2696 4
18 t7 1000 569 3619 6
18 t8 1000 483 3593 6
18 t9 1000 382 3585 6
19 t10 1000 28 1292 2
19 t11 1000 399 3637 6
19 t12 1000 306 3493 6
19 t13 1000 225 3315 6
19 t14 1000 772 3986 8
19 t15 1000 421 3846 7
19 t16 1000 650 4034 8
19 t17 1000 583 4040 7
19 t18 1000 354 3738 7
19 t19 1000 52 2185 3
19 t1 1000 894 3253 5
19 t20 1000 861 4232 9
19 t2 1000 591 3239 5
19 t3 1000 68 1647 2
19 t4 1000 808 3564 6
19 t5 685 8 172 0
19 t6 1000 169 2699 4
19 t7 1000 564 3618 6
19 t8 1000 513 3602 6
19 t9 1000 430 3654 6
20 t10 1000 28 1291 2
20 t11 1000 403 3653 6
20 t12 1000 304 3490 6
20 t13 1000 220 3298 6
20 t14 1000 750 3986 7
20 t15 1000 419 3831 7
20 t16 1000 650 4031 7
20 t17 1000 591 4057 7
20 t18 1000 350 3728 7
20 t19 1000 52 2187 3
20 t1 1000 885 3250 5
20 t20 1000 872 4235 9
20 t2 1000 590 3231 5
20 t3 1000 67 1638 2
20 t4 1000 805 3555 7
20 t5 776 10 271 0
20 t6 1000 166 2694 4
20 t7 1000 562 3612 6
20 t8 1000 497 3596 6
20 t9 1000 425 3645 6
1 t10 1000 106 2518 16
1 t11 1000 786 3866 29
1 t12 1000 456 3722 27
1 t13 1000 177 3092 21
1 t14 1000 168 3130 21
1 t15 1000 845 4008 31
1 t16 1000 782 4178 32
1 t17 1000 911 4265 33
1 t18 1000 959 4249 33
1 t19 1000 922 4282 33
1 t1 1000 406 3020 22
1 t20 1000 397 3937 28
1 t2 1000 120 2146 14
1 t3 1000 374 3026 22
1 t4 1000 413 3262 23
1 t5 1000 938 3614 28
1 t6 1000 978 3705 30
1 t7 1000 809 3620 28
1 t8 1000 602 3619 27
1 t9 1000 308 3267 23
2 t10 1000 110 2556 5
2 t11 1000 788 3865 9
2 t12 1000 455 3730 8
2 t13 1000 196 3189 7
2 t14 1000 158 3093 6
2 t15 1000 851 4019 9
2 t16 1000 798 4172 10
2 t17 1000 895 4253 10
2 t18 1000 952 4235 10
2 t19 1000 922 4319 10
2 t1 1000 409 3026 6
2 t20 1000 408 3962 9
2 t2 1000 120 2144 4
2 t3 1000 368 3023 6
2 t4 1000 405 3267 6
2 t5 1000 943 3590 8
2 t6 1000 977 3712 9
2 t7 1000 814 3627 8
2 t8 1000 569 3575 7
2 t9 1000 339 3347 7
3 t10 1000 110 2554 5
3 t11 1000 806 3855 8
3 t12 1000 460 3741 7
3 t13 1000 196 3201 6
3 t14 1000 160 3097 6
3 t15 1000 848 4017 9
3 t16 1000 796 4183 9
3 t17 1000 899 4265 10
3 t18 1000 956 4219 10
3 t19 1000 921 4302 10
3 t1 1000 416 3036 6
3 t20 1000 420 3970 8
3 t2 1000 120 2133 4
3 t3 1000 376 3022 6
3 t4 1000 408 3275 6
3 t5 1000 943 3617 7
3 t6 1000 977 3702 8
3 t7 1000 809 3622 7
3 t8 1000 564 3574 7
3 t9 1000 324 3331 7
4 t10 1000 110 2547 5
4 t11 1000 786 3830 8
4 t12 1000 473 3748 7
4 t13 1000 194 3173 6
4 t14 1000 155 3067 6
4 t15 1000 848 4001 9
4 t16 1000 818 4185 9
4 t17 1000 915 4272 9
4 t18 1000 956 4240 9
4 t19 1000 927 4298 10
4 t1 1000 401 3003 5
4 t20 1000 425 3967 8
4 t2 1000 121 2151 4
4 t3 1000 343 2976 5
4 t4 1000 392 3254 6
4 t5 1000 943 3614 7
4 t6 1000 978 3683 7
4 t7 1000 811 3630 7
4 t8 1000 611 3618 7
4 t9 1000 343 3365 6
5 t10 1000 115 2598 4
5 t11 1000 799 3863 8
5 t12 1000 495 3785 7
5 t13 1000 171 3069 6
5 t14 1000 168 3146 6
5 t15 1000 803 3950 8
5 t16 1000 802 4208 9
5 t17 1000 915 4282 9
5 t18 1000 954 4236 9
5 t19 1000 919 4292 9
5 t1 1000 411 3031 5
5 t20 1000 443 4016 8
5 t2 1000 114 2095 3
5 t3 1000 390 3059 5
5 t4 1000 406 3249 6
5 t5 1000 943 3599 7
5 t6 1000 977 3701 8
5 t7 1000 797 3637 7
5 t8 1000 560 3586 7
5 t9 1000 304 3252 6
6 t10 1000 107 2491 4
6 t11 1000 782 3851 8
6 t12 1000 487 3770 7
6 t13 1000 193 3176 6
6 t14 1000 155 3058 5
6 t15 1000 840 3995 8
6 t16 1000 796 4187 8
6 t17 1000 908 4251 9
6 t18 1000 959 4222 9
6 t19 1000 921 4328 9
6 t1 1000 413 3033 5
6 t20 1000 437 4002 8
6 t2 1000 122 2169 3
6 t3 1000 373 3033 5
6 t4 1000 405 3264 6
6 t5 1000 942 3606 7
6 t6 1000 978 3684 7
6 t7 1000 810 3633 7
6 t8 1000 574 3600 7
6 t9 1000 349 3369 6
7 t10 1000 107 2494 4
7 t11 1000 790 3868 8
7 t12 1000 492 3775 7
7 t13 1000 183 3141 6
7 t14 1000 168 3137 6
7 t15 1000 840 3976 8
7 t16 1000 783 4195 8
7 t17 1000 909 4283 9
7 t18 1000 955 4234 9
7 t19 1000 922 4315 9
7 t1 1000 408 3034 5
7 t20 1000 414 3954 8
7 t2 1000 119 2140 3
7 t3 1000 359 3006 5
7 t4 1000 384 3238 6
7 t5 1000 938 3619 7
7 t6 1000 978 3707 7
7 t7 1000 808 3637 7
7 t8 1000 562 3578 6
7 t9 1000 336 3350 6
8 t10 1000 103 2477 4
8 t11 1000 806 3868 7
8 t12 1000 457 3735 7
8 t13 1000 179 3109 5
8 t14 1000 155 3061 5
8 t15 1000 827 3990 8
8 t16 1000 785 4185 8
8 t17 1000 900 4278 9
8 t18 1000 952 4213 9
8 t19 1000 925 4304 9
8 t1 1000 413 3033 5
8 t20 1000 389 3916 7
8 t2 1000 116 2116 3
8 t3 1000 383 3040 5
8 t4 1000 417 3265 6
8 t5 1000 944 3602 7
8 t6 1000 977 3683 7
8 t7 1000 816 3628 6
8 t8 1000 559 3578 6
8 t9 1000 323 3316 6
9 t10 1000 116 2599 4
9 t11 1000 803 3871 7
9 t12 1000 452 3731 7
9 t13 1000 168 3056 5
9 t14 1000 168 3140 5
9 t15 1000 805 3987 8
9 t16 1000 796 4186 8
9 t17 1000 900 4291 9
9 t18 1000 951 4199 9
9 t19 1000 921 4271 9
9 t1 1000 414 3025 5
9 t20 1000 451 3998 8
9 t2 1000 114 2097 3
9 t3 1000 375 3047 5
9 t4 1000 409 3259 5
9 t5 1000 943 3610 7
9 t6 1000 977 3693 7
9 t7 1000 820 3635 7
9 t8 1000 567 3584 6
9 t9 1000 309 3274 6
10 t10 1000 114 2594 4
10 t11 1000 803 3865 7
10 t12 1000 448 3738 7
10 t13 1000 200 3223 5
10 t14 1000 164 3114 5
10 t15 1000 803 4020 8
10 t16 1000 797 4179 8
10 t17 1000 896 4259 9
10 t18 1000 957 4204 9
10 t19 1000 927 4294 9
10 t1 1000 419 3046 5
10 t20 1000 441 4013 7
10 t2 1000 120 2145 3
10 t3 1000 390 3060 5
10 t4 1000 403 3259 5
10 t5 1000 943 3629 7
10 t6 1000 978 3699 7
10 t7 1000 814 3651 7
10 t8 1000 561 3591 6
10 t9 1000 309 3285 6
11 t10 1000 114 2591 4
11 t11 1000 806 3864 7
11 t12 1000 495 3795 7
11 t13 1000 199 3232 6
11 t14 1000 164 3119 5
11 t15 1000 813 4019 8
11 t16 1000 783 4189 8
11 t17 1000 897 4259 9
11 t18 1000 957 4223 9
11 t19 1000 913 4284 9
11 t1 1000 417 3042 5
11 t20 1000 447 4011 8
11 t2 1000 119 2141 3
11 t3 1000 373 3036 5
11 t4 1000 414 3269 5
11 t5 1000 942 3619 7
11 t6 1000 978 3709 7
11 t7 1000 814 3655 7
11 t8 1000 565 3592 6
11 t9 1000 301 3250 5
12 t10 1000 112 2565 4
12 t11 1000 806 3858 7
12 t12 1000 495 3791 7
12 t13 1000 199 3216 5
12 t14 1000 165 3135 5
12 t15 1000 805 3993 8
12 t16 1000 785 4177 8
12 t17 1000 910 4260 9
12 t18 1000 956 4224 9
12 t19 1000 912 4283 9
12 t1 1000 419 3044 5
12 t20 1000 441 4008 7
12 t2 1000 119 2144 3
12 t3 1000 379 3051 5
12 t4 1000 417 3268 5
12 t5 1000 940 3611 7
12 t6 1000 977 3717 7
12 t7 1000 820 3642 7
12 t8 1000 570 3579 6
12 t9 1000 299 3250 5
13 t10 1000 112 2562 4
13 t11 1000 805 3851 7
13 t12 1000 494 3785 7
13 t13 1000 195 3204 5
13 t14 1000 157 3093 5
13 t15 1000 852 4013 8
13 t16 1000 799 4221 8
13 t17 1000 894 4246 9
13 t18 1000 951 4226 9
13 t19 1000 911 4290 9
13 t1 1000 416 3044 5
13 t20 1000 440 4001 8
13 t2 1000 119 2146 3
13 t3 1000 375 3049 5
13 t4 1000 402 3242 5
13 t5 1000 947 3617 7
13 t6 1000 978 3715 7
13 t7 1000 817 3644 7
13 t8 1000 566 3572 6
13 t9 1000 298 3254 5
14 t10 1000 109 2532 4
14 t11 1000 805 3856 7
14 t12 1000 493 3784 7
14 t13 1000 191 3180 5
14 t14 1000 155 3071 5
14 t15 1000 808 4002 8
14 t16 1000 797 4207 8
14 t17 1000 919 4254 9
14 t18 1000 954 4207 9
14 t19 1000 912 4294 9
14 t1 1000 414 3029 5
14 t20 1000 435 3983 7
14 t2 1000 120 2159 3
14 t3 1000 369 3042 5
14 t4 1000 417 3271 5
14 t5 1000 942 3618 7
14 t6 1000 977 3709 7
14 t7 1000 817 3664 6
14 t8 1000 562 3559 6
14 t9 1000 301 3259 6
15 t10 1000 109 2517 4
15 t11 1000 793 3849 7
15 t12 1000 492 3796 7
15 t13 1000 169 3053 5
15 t14 1000 155 3072 5
15 t15 1000 833 3999 8
15 t16 1000 811 4214 8
15 t17 1000 897 4252 8
15 t18 1000 957 4220 9
15 t19 1000 923 4292 9
15 t1 1000 412 3024 5
15 t20 1000 429 3960 7
15 t2 1000 119 2153 3
15 t3 1000 355 3006 5
15 t4 1000 415 3266 6
15 t5 1000 940 3612 7
15 t6 1000 977 3706 7
15 t7 1000 819 3640 7
15 t8 1000 561 3573 6
15 t9 1000 355 3383 6
16 t10 1000 108 2500 4
16 t11 1000 785 3843 7
16 t12 1000 489 3787 7
16 t13 1000 186 3155 5
16 t14 1000 156 3086 5
16 t15 1000 838 3995 8
16 t16 1000 796 4203 8
16 t17 1000 906 4240 8
16 t18 1000 953 4227 9
16 t19 1000 911 4301 9
16 t1 1000 411 3023 5
16 t20 1000 433 3971 7
16 t2 1000 119 2151 3
16 t3 1000 373 3033 5
16 t4 1000 392 3241 5
16 t5 1000 946 3616 6
16 t6 1000 978 3706 7
16 t7 1000 811 3647 7
16 t8 1000 560 3576 6
16 t9 1000 351 3373 6
17 t10 1000 108 2510 4
17 t11 1000 793 3848 7
17 t12 1000 487 3768 6
17 t13 1000 184 3145 5
17 t14 1000 153 3064 5
17 t15 1000 842 3983 8
17 t16 1000 789 4198 8
17 t17 1000 915 4265 9
17 t18 1000 953 4252 9
17 t19 1000 911 4316 9
17 t1 1000 411 3022 5
17 t20 1000 423 3961 7
17 t2 1000 118 2142 3
17 t3 1000 342 2980 5
17 t4 1000 392 3240 5
